,UsoCrédito,Edad,30-59DíasTarde,60-89DíasTarde,90DíasTarde,RatioDeuda,IngresoMensual,LíneasCrédito,PréstamosCasa,Dependientes,score,decision,motivo_principal
29079,0.585202839,52,0,0,0,0.747263208,2100.0,8,2,1.0,0.12844208038988691,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29080,0.216280839,31,0,0,0,1.10150963,1920.0,12,2,0.0,0.21581526138833249,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29081,0.528509339,64,9,0,0,0.252666906,8342.0,20,2,0.0,0.31067194245557045,Requiere Aval / Garantía,Reforzar solvencia
29082,0.006568037,59,0,0,0,0.002768805,4333.0,7,0,0.0,0.02412102650262955,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29083,0.522348549,51,0,0,0,1594.0,5400.0,6,1,1.0,0.08354874778500691,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29084,0.622830178,67,1,0,0,421.0,5400.0,5,0,0.0,0.15332354946232377,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29085,0.0,48,1,0,0,0.092787177,5614.0,5,0,1.0,0.08074179527020453,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29086,0.905611108,56,1,0,0,0.402885258,10466.0,10,2,0.0,0.24959549612629375,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29087,0.910728763,48,6,1,1,0.449482192,7917.0,12,1,1.0,0.7489349897389261,Denegado,Exceso de uso en tarjetas
29088,0.038483183,37,0,0,0,0.416995527,3800.0,4,1,0.0,0.044804942888543565,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29089,0.168512829,39,0,0,0,0.525653757,6041.0,12,2,0.0,0.12329175068987541,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29090,0.18654247,61,0,0,0,0.216967765,5645.0,10,1,1.0,0.0399685867176053,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29091,0.9999999,75,0,0,0,0.002701972,3700.0,1,0,2.0,0.09690413655122311,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29092,0.031242189,68,0,0,0,300.0,5400.0,8,0,0.0,0.011419293852183167,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29093,0.86106749,44,0,0,0,1.801038062,1733.0,9,1,2.0,0.20833390348014583,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29094,0.028815404,84,0,0,0,0.610144391,2700.0,19,1,0.0,0.07230023925134392,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29095,0.134977504,33,0,0,0,0.169582292,2800.0,8,0,2.0,0.0890717489761364,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29096,0.100304606,58,0,0,0,0.123056202,8166.0,8,1,3.0,0.01852860369237747,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29097,0.000319543,51,0,0,0,0.158752071,3621.0,9,1,2.0,0.034044449687344956,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29098,0.9999999,36,0,1,0,704.0,1.0,3,2,2.0,0.11013869284998196,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29099,0.85860707,44,0,0,0,0.45835469,7803.0,3,1,0.0,0.17028075920155736,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29100,0.445914554,39,0,0,0,0.043610394,6580.0,4,0,5.0,0.08943413293309739,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29101,0.086111666,76,0,0,0,0.147206089,4992.0,10,1,1.0,0.024514167268785914,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29102,0.9999999,58,0,0,1,81.0,5400.0,0,0,0.0,0.3005603378621571,Requiere Aval / Garantía,Reforzar solvencia
29103,0.169687957,41,0,0,0,0.154580722,3350.0,12,0,0.0,0.11964019298433771,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29104,0.937515621,32,1,0,0,0.029812127,8888.0,3,0,0.0,0.3294677883307031,Requiere Aval / Garantía,Reforzar solvencia
29105,0.001199952,79,0,0,0,0.001355702,5900.0,6,0,0.0,0.025572295820580165,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29106,0.472010939,28,0,0,0,0.134369795,1800.0,2,0,2.0,0.16178415182091352,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29107,0.571666949,36,0,0,0,1.065644785,3000.0,12,1,0.0,0.2623537711323281,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29108,0.065618165,56,0,0,0,0.470676019,6700.0,4,1,0.0,0.026817638972226877,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29109,1.06624847,52,0,1,0,0.466079505,4200.0,17,0,0.0,0.7248562184090739,Denegado,Exceso de uso en tarjetas
29110,0.006417441,62,0,0,0,0.224457641,8250.0,13,2,0.0,0.025081908851932937,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29111,0.007894571,62,0,0,0,0.434017595,3750.0,5,1,1.0,0.027057148621780405,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29112,0.029071013,86,0,0,0,0.011507263,5300.0,9,0,1.0,0.032415035498333945,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29113,0.347428225,32,0,0,0,0.163736355,12000.0,18,0,0.0,0.0980195502159615,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29114,0.023508674,59,0,0,0,4562.0,5400.0,6,3,1.0,0.022930504793582916,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29115,0.453778087,75,0,0,0,2356.0,5400.0,15,2,0.0,0.06609681452605144,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29116,0.0,53,0,0,0,2.375132837,940.0,9,2,0.0,0.03434094754808667,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29117,0.005421981,94,0,0,0,14.0,5400.0,7,0,0.0,0.012112698983007866,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29118,0.02848616,65,0,1,0,0.284402918,12200.0,18,4,0.0,0.16224716029160077,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29119,0.094651126,42,0,0,0,3217.0,5400.0,4,1,0.0,0.0165294086920033,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29120,0.402922646,50,1,0,0,0.638595686,8715.0,13,5,2.0,0.2818799380104979,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29121,0.000413216,88,0,0,0,0.0,5400.0,7,0,0.0,0.015592332389980298,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29122,0.006705344,39,0,0,0,3410.0,5400.0,7,1,0.0,0.016058638231096413,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29123,0.045916579,61,0,0,0,0.251830056,13933.0,9,3,2.0,0.02080688665639796,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29124,0.076969229,62,0,0,0,0.390469661,2916.0,7,1,0.0,0.047830850039532496,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29125,0.862227554,59,0,0,0,0.450786939,4256.0,5,1,0.0,0.1778083751454784,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29126,0.269073093,43,0,0,0,835.0,5400.0,5,1,3.0,0.02283068782321336,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29127,0.086553914,50,0,0,0,0.264434832,5316.0,10,1,2.0,0.04064704342323438,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29128,0.735254114,47,0,0,0,0.24520096,6667.0,8,0,0.0,0.12203650314590493,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29129,0.002680683,69,0,0,0,0.483503299,5000.0,10,3,0.0,0.02714571031214823,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29130,0.07369538,74,0,0,0,0.011026431,6166.0,10,0,0.0,0.032860755523508395,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29131,0.43520515,48,0,1,0,0.148875402,2800.0,4,0,1.0,0.32848431123783317,Requiere Aval / Garantía,Reforzar solvencia
29132,0.145129337,36,0,0,0,0.430892277,4000.0,11,1,0.0,0.08802416542241388,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29133,0.698365082,50,2,0,0,0.210360777,5404.0,2,1,0.0,0.24038455397568392,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29134,0.054427276,58,0,0,0,0.291925466,6439.0,9,2,0.0,0.03691982999943694,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29135,0.311794331,58,0,0,0,0.339026348,13700.0,18,1,0.0,0.08674534793745498,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29136,0.518328397,57,0,0,0,0.338387139,15301.0,15,3,0.0,0.09404262152811434,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29137,0.008145516,68,0,0,0,0.161946018,3000.0,14,0,1.0,0.03549922232676723,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29138,0.255970002,43,0,0,0,0.2488,4999.0,8,0,3.0,0.05259609998986906,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29139,0.344276351,55,0,0,0,0.495750708,6000.0,14,1,0.0,0.09169114728339804,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29140,0.44127936,22,0,0,0,0.151898734,1500.0,5,0,0.0,0.15633899114190855,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29141,0.002891566,74,0,0,0,362.0,5400.0,5,0,0.0,0.009454632062856712,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29142,0.9999999,35,0,0,0,0.328534293,5000.0,3,1,1.0,0.09111549318474894,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29143,0.016240521,28,0,0,0,0.083465678,5666.0,8,0,0.0,0.034954596911480264,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29144,0.184160824,40,0,0,0,0.230874838,13110.0,8,1,3.0,0.022509330869990424,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29145,0.151284653,46,0,0,0,0.530880566,9050.0,22,4,2.0,0.153081333221445,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29146,0.229807152,59,0,0,0,0.372388141,9140.0,13,1,2.0,0.04362771427133732,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29147,0.144247434,53,0,0,0,32.0,5400.0,3,0,0.0,0.033691461395139455,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29148,0.9999999,55,0,0,1,0.120570108,5191.0,1,0,0.0,0.5176167524306973,Denegado,Exceso de uso en tarjetas
29149,0.013065747,69,0,0,0,0.00428449,2333.0,3,0,0.0,0.01732788758470379,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29150,0.026179187,63,0,0,0,0.023748813,20000.0,4,0,2.0,0.017751096988427726,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29151,0.0,51,0,0,0,3250.0,5400.0,4,1,1.0,0.013122750212502643,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29152,0.291735413,39,1,0,0,0.869299752,5240.0,5,2,2.0,0.1690667331313734,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29153,0.146761471,24,0,0,0,0.010414497,4800.0,3,0,2.0,0.08055107288634644,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29154,0.9999999,37,0,0,5,0.198287801,7942.0,3,0,2.0,0.7166971126130943,Denegado,Exceso de uso en tarjetas
29155,0.71165255,52,0,0,0,0.787336164,5416.0,17,2,1.0,0.32294797215081916,Requiere Aval / Garantía,Reforzar solvencia
29156,0.610972879,53,0,0,0,0.068352261,14000.0,10,0,1.0,0.06951901141198417,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29157,0.512185386,40,0,0,0,0.389878163,3200.0,9,1,0.0,0.17782419838157879,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29158,0.0,49,0,0,0,0.42175957,4466.0,7,1,4.0,0.029346161575042162,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29159,0.930039628,30,0,0,0,11.32513661,365.0,12,2,3.0,0.23362414506533158,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29160,0.12982482,49,0,0,0,0.181951757,8166.0,3,0,0.0,0.08962513883115504,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29161,0.806588706,49,0,0,0,0.509046455,6134.0,9,3,0.0,0.16033750053840554,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29162,0.9999999,37,0,0,1,0.005141388,3500.0,0,0,3.0,0.6607645103413763,Denegado,Exceso de uso en tarjetas
29163,0.039780459,43,0,0,0,0.018459645,9750.0,9,0,0.0,0.0574075907693832,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29164,0.574190568,49,0,0,0,0.796674384,4750.0,12,1,1.0,0.20440384115505317,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29165,0.280969617,35,1,0,0,0.517811997,4350.0,12,1,0.0,0.20051026307736897,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29166,0.295769588,56,0,0,0,0.816523417,5700.0,8,2,0.0,0.04066401452761081,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29167,0.02932139,28,0,0,0,0.670951157,3500.0,7,1,0.0,0.06745378034048738,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29168,0.696686888,40,0,0,0,1444.0,5400.0,5,1,3.0,0.08613576009340063,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29169,0.470064957,44,0,0,0,0.520349247,7100.0,9,1,3.0,0.08700548930471112,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29170,0.279900109,54,0,0,0,0.19928751,4771.0,11,0,1.0,0.0791468595136531,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29171,0.981345769,58,0,0,3,0.279747381,6966.0,5,0,0.0,0.5057192805305057,Denegado,Exceso de uso en tarjetas
29172,0.017850097,86,0,0,0,40.0,5400.0,9,0,0.0,0.019496202609686306,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29173,0.024971354,27,0,0,0,0.937918116,3736.0,10,2,0.0,0.08450518438621202,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29174,0.9999999,27,0,0,0,0.060606061,1550.0,3,0,0.0,0.213375307272179,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29175,0.093709672,75,0,0,0,0.282433007,2350.0,8,0,0.0,0.06778019887605634,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29176,0.980131596,33,0,0,4,0.289769684,5600.0,3,0,0.0,0.6559678659114158,Denegado,Exceso de uso en tarjetas
29177,0.438843333,48,0,0,0,0.100942767,10500.0,8,1,0.0,0.037605118608467276,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29178,0.761867726,35,0,0,0,0.339637936,3700.0,7,0,2.0,0.22439958856901057,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29179,0.070195002,64,0,0,0,290.0,5400.0,13,0,0.0,0.019468113047651947,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29180,0.0,69,0,0,0,2317.0,5400.0,9,2,0.0,0.012267532381244173,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29181,0.196543351,50,1,0,1,0.313763029,4700.0,3,1,4.0,0.296062120349811,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29182,0.090922727,51,0,0,0,0.070714416,5500.0,2,0,0.0,0.05100660762909099,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29183,0.038099849,54,0,0,0,0.843270261,2800.0,12,2,0.0,0.07681421339333702,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29184,0.275338606,62,0,0,0,0.677908416,3231.0,9,2,1.0,0.07155770800131628,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29185,0.0,64,0,0,0,0.241912259,10416.0,9,1,0.0,0.017071191298090507,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29186,0.032173157,75,0,0,0,0.745762712,2300.0,9,2,1.0,0.04574748580505227,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29187,0.024247072,38,1,0,0,0.402218015,3696.0,6,1,0.0,0.10746911528748304,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29188,0.115984535,28,0,0,1,0.020815987,1200.0,2,0,0.0,0.482618865881756,Requiere Aval / Garantía,Reforzar solvencia
29189,0.008173229,68,0,0,0,0.396433928,6000.0,18,2,0.0,0.049521606362166036,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29190,0.008507666,47,0,0,0,9.0,5400.0,7,0,0.0,0.020332596903428247,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29191,0.195109832,74,0,0,0,0.166937921,4300.0,12,0,0.0,0.07105948046459389,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29192,0.672321584,37,0,0,0,0.353787152,7300.0,12,1,0.0,0.1768284378927132,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29193,0.076843744,49,0,0,0,0.144055222,15500.0,18,2,1.0,0.06513591649991807,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29194,0.118566752,39,0,0,0,0.367763224,10000.0,6,2,3.0,0.0399763595711853,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29195,0.645776567,23,0,0,0,21.0,0.0,3,0,0.0,0.0797373692919258,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29196,0.723016293,27,0,0,1,0.130002313,12968.0,3,0,0.0,0.36398681000523775,Requiere Aval / Garantía,Reforzar solvencia
29197,0.267446013,56,0,0,0,1110.0,5400.0,8,1,4.0,0.010810987958994477,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29198,0.001092391,55,0,0,0,0.300174086,4020.0,5,1,2.0,0.027103528222240287,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29199,0.155644438,76,0,0,0,67.0,5400.0,2,0,0.0,0.02161952542273177,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29200,0.451103847,55,0,0,0,0.899021599,5416.0,9,2,2.0,0.09915819453015261,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29201,0.031844929,45,0,0,0,2943.0,5400.0,13,1,2.0,0.012233244568326912,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29202,0.9999999,39,0,0,0,860.0,5400.0,3,0,0.0,0.09743170823505708,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29203,0.033541804,50,0,0,0,0.532808399,8000.0,13,2,4.0,0.04004459441672884,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29204,0.786177367,37,0,0,0,0.320292482,16000.0,22,2,0.0,0.310501596264339,Requiere Aval / Garantía,Reforzar solvencia
29205,0.9999999,22,0,0,0,0.212629896,1250.0,1,0,0.0,0.3868211553113982,Requiere Aval / Garantía,Reforzar solvencia
29206,0.287790839,35,0,0,0,0.147873501,4584.0,7,0,0.0,0.0759815104941956,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29207,0.017041953,80,0,0,0,0.04097951,2000.0,6,0,0.0,0.03933786268162271,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29208,0.020984885,38,0,0,0,0.211038961,7083.0,9,1,4.0,0.03045385661503429,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29209,0.9999999,74,0,0,0,240.0,5400.0,4,1,0.0,0.027610873720038454,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29210,0.9999999,41,0,1,2,0.368804937,5346.0,4,1,2.0,0.6593570534825686,Denegado,Exceso de uso en tarjetas
29211,0.054195927,76,0,0,0,0.087042315,9121.0,12,2,1.0,0.03232479047013403,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29212,0.026755554,53,0,0,0,0.004373907,8001.0,3,0,1.0,0.028341728471098903,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29213,0.123173278,49,0,0,0,0.239904038,2500.0,6,0,0.0,0.08079662178826713,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29214,0.017181037,52,0,0,0,0.335291238,14300.0,6,2,0.0,0.02905262605342837,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29215,0.648655878,56,0,0,0,1.106858303,6400.0,14,2,0.0,0.1868378009330266,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29216,0.0,78,0,0,0,47.0,5400.0,2,0,0.0,0.022407550631345807,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29217,0.125551884,35,1,0,0,1923.0,0.0,8,3,2.0,0.06517273392554258,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29218,0.000265954,64,0,0,0,0.325619835,5444.0,9,1,0.0,0.027069185349625283,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29219,0.552398714,68,0,0,0,0.521779,4361.0,7,1,0.0,0.05931078240722909,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29220,0.05038074,40,0,0,0,0.311807349,12000.0,14,2,2.0,0.06177604425066104,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29221,0.9999999,39,1,0,0,0.270671487,13000.0,5,0,0.0,0.2703123852668625,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29222,0.044395917,53,0,0,0,0.164079611,10500.0,18,2,0.0,0.051814815521292,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29223,0.21873924,54,1,0,0,1.831706736,4200.0,16,3,3.0,0.3146577374375422,Requiere Aval / Garantía,Reforzar solvencia
29224,0.028824834,74,0,0,0,19.0,5400.0,10,0,0.0,0.017697134764863762,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29225,0.999181893,38,1,0,0,0.191726766,7348.0,4,1,3.0,0.39042517801955556,Requiere Aval / Garantía,Reforzar solvencia
29226,0.248789795,55,0,0,0,0.203951307,5010.0,4,2,2.0,0.032856313948043794,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29227,0.971442519,53,0,0,1,0.481668413,10500.0,14,3,1.0,0.5205329073319674,Denegado,Exceso de uso en tarjetas
29228,0.389549751,61,0,0,0,917.0,5400.0,9,0,0.0,0.05178326741342018,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29229,0.073345517,48,0,0,0,0.215165574,6250.0,9,2,2.0,0.044629431568453226,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29230,0.0,47,0,0,0,3012.0,5400.0,13,1,0.0,0.011142922176093579,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29231,0.14453351,36,1,0,0,1.004484305,5797.0,10,2,0.0,0.1639801841566151,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29232,0.0,70,0,0,0,0.283416528,5408.0,8,1,0.0,0.01593278437851518,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29233,0.010249511,56,1,0,0,2150.0,5400.0,7,2,0.0,0.033237007083209646,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29234,0.589559429,51,0,0,0,0.282809766,12000.0,16,1,3.0,0.1545433878618412,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29235,0.835975046,30,0,0,0,1.012405238,1450.0,17,0,0.0,0.41118114787922816,Requiere Aval / Garantía,Reforzar solvencia
29236,0.789911391,54,0,0,0,0.337640449,8899.0,6,1,0.0,0.15286745371950852,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29237,0.110844218,59,0,0,0,0.096745027,3317.0,8,0,0.0,0.11461044588130359,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29238,0.9999999,30,0,0,1,0.151282906,3000.0,5,0,2.0,0.509233754566688,Denegado,Exceso de uso en tarjetas
29239,0.036108245,44,0,0,0,2276.0,5400.0,3,1,2.0,0.012798799623507525,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29240,0.221835324,62,0,0,0,1406.0,5400.0,11,1,0.0,0.015914807958267083,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29241,0.001165026,88,0,0,0,2.0,5400.0,10,0,0.0,0.02469637916735409,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29242,0.139194938,56,0,0,0,0.208119459,15000.0,8,2,1.0,0.014626958338351037,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29243,0.0,59,0,0,0,0.468404141,2800.0,4,1,0.0,0.025734171904895298,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29244,0.029551321,59,0,0,0,1466.0,5400.0,7,1,0.0,0.009547291204944904,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29245,0.033448292,34,0,0,0,0.019663389,6000.0,8,0,0.0,0.03380924797814156,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29246,0.082162102,46,0,0,0,1897.0,5400.0,3,1,0.0,0.01781151553832894,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29247,0.016155755,67,0,0,0,3150.0,5400.0,20,1,0.0,0.018470215699555963,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29248,0.285663274,43,0,0,0,0.236579045,2700.0,7,1,2.0,0.05684404426355289,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29249,0.541332644,32,0,0,0,0.490686052,2200.0,11,0,0.0,0.22651969294491922,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29250,0.679745996,59,3,0,0,0.235543317,4720.0,10,1,1.0,0.34244229787602465,Requiere Aval / Garantía,Reforzar solvencia
29251,0.020190186,37,0,0,0,0.133564383,3750.0,5,0,1.0,0.05471699672264837,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29252,0.040489207,62,0,0,0,927.0,5400.0,10,2,0.0,0.0124510163724644,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29253,0.28096529,44,0,0,0,0.252831715,7415.0,7,1,0.0,0.04602515883365365,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29254,0.9999999,23,0,0,0,0.896838602,600.0,1,0,0.0,0.13432398605150161,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29255,0.971775051,50,5,0,0,0.707227813,3278.0,8,1,2.0,0.5213954853789448,Denegado,Exceso de uso en tarjetas
29256,0.013154386,65,0,0,0,22.0,5400.0,2,0,0.0,0.012646122155050009,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29257,0.230484833,71,0,0,0,0.76953835,2750.0,8,2,0.0,0.04537240364863102,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29258,0.016588148,72,0,0,0,0.284710967,1850.0,9,0,0.0,0.05452490225746418,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29259,0.002299885,59,0,0,0,0.123756906,6334.0,4,1,1.0,0.025190986839825683,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29260,0.146798411,51,0,0,0,0.399250234,3200.0,21,2,0.0,0.14088286300432848,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29261,0.008582339,75,0,0,0,0.093195743,3100.0,8,0,0.0,0.04827998893392863,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29262,0.072635703,68,0,0,0,0.415306122,5879.0,12,2,0.0,0.056540737593916035,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29263,0.991679407,45,0,0,0,0.948300486,3500.0,12,2,2.0,0.33185824988242874,Requiere Aval / Garantía,Reforzar solvencia
29264,0.82697232,43,3,0,0,0.266202464,5600.0,9,1,3.0,0.3933914949300215,Requiere Aval / Garantía,Reforzar solvencia
29265,0.0,51,0,0,0,1.152581087,2188.0,11,3,0.0,0.058320968911258264,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29266,0.863399846,63,1,0,0,0.66538023,11400.0,17,4,0.0,0.33885916217310935,Requiere Aval / Garantía,Reforzar solvencia
29267,0.075734626,42,0,0,0,7.0,5400.0,2,0,0.0,0.03947602854203242,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29268,0.232859441,48,0,0,0,0.834604106,6819.0,15,2,2.0,0.13903761791319622,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29269,0.264244629,49,2,0,0,1.252310852,2920.0,10,2,2.0,0.2453441219288621,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29270,0.093621327,43,0,0,0,0.19744635,13000.0,5,2,2.0,0.021217468141471574,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29271,0.149858367,70,0,0,0,0.022648686,5783.0,3,0,0.0,0.056913148263135094,Pre-concedido (Campaña),Perfil de Riesgo Bajo
29272,0.070264325,74,0,0,0,0.31017162,7166.0,3,1,0.0,0.02761758658315112,Pre-concedido (Campaña),Perfil de Riesgo Bajo
